"Date","DJIA","home_index","maturity_10yr","yesterday_dj","heavy_snow"
2011-04-19,12266.75,140.078,3.39,12201.59,0
2011-04-20,12453.54,140.129,3.43,12266.75,0
2011-04-21,12505.99,140.18,3.42,12453.54,0
2011-04-25,12479.88,140.384,3.39,12505.99,0
2011-04-26,12595.37,140.435,3.34,12479.88,0
2011-04-27,12690.96,140.486,3.39,12595.37,0
2011-04-28,12763.31,140.537,3.34,12690.96,0
2011-04-29,12810.54,140.588,3.32,12763.31,0
2011-05-02,12807.36,140.730322580645,3.31,12810.54,0
2011-05-03,12807.51,140.77064516129,3.28,12807.36,0
2011-05-04,12723.58,140.810967741935,3.25,12807.51,0
2011-05-05,12584.17,140.851290322581,3.18,12723.58,0
2011-05-06,12638.74,140.891612903226,3.19,12584.17,0
2011-05-09,12684.68,141.012580645161,3.17,12638.74,0
2011-05-10,12760.36,141.052903225806,3.23,12684.68,0
2011-05-11,12630.03,141.093225806452,3.19,12760.36,0
2011-05-12,12695.92,141.133548387097,3.22,12630.03,0
2011-05-13,12595.75,141.173870967742,3.18,12695.92,0
2011-05-16,12548.37,141.294838709677,3.15,12595.75,0
2011-05-17,12479.58,141.335161290323,3.12,12548.37,0
2011-05-19,12605.32,141.415806451613,3.17,12479.58,0
2011-05-20,12512.04,141.456129032258,3.15,12605.32,0
2011-05-23,12381.26,141.577096774194,3.13,12512.04,0
2011-05-24,12356.21,141.617419354839,3.12,12381.26,0
2011-05-25,12394.66,141.657741935484,3.13,12356.21,0
2011-05-26,12402.76,141.698064516129,3.07,12394.66,0
2011-05-27,12441.58,141.738387096774,3.07,12402.76,0
2011-05-31,12569.79,141.899677419355,3.05,12441.58,0
2011-06-01,12290.14,141.94,2.96,12569.79,0
2011-06-02,12248.55,141.953333333333,3.04,12290.14,0
2011-06-03,12151.26,141.966666666667,2.99,12248.55,0
2011-06-06,12089.96,142.006666666667,3.01,12151.26,0
2011-06-07,12070.81,142.02,3.01,12089.96,0
2011-06-08,12048.94,142.033333333333,2.98,12070.81,0
2011-06-09,12124.36,142.046666666667,3.01,12048.94,0
2011-06-10,11951.91,142.06,2.99,12124.36,0
2011-06-13,11952.97,142.1,3,11951.91,0
2011-06-14,12076.11,142.113333333333,3.11,11952.97,0
2011-06-15,11897.27,142.126666666667,2.98,12076.11,0
2011-06-16,11961.52,142.14,2.93,11897.27,0
2011-06-17,12004.36,142.153333333333,2.94,11961.52,0
2011-06-20,12080.38,142.193333333333,2.97,12004.36,0
2011-06-21,12190.01,142.206666666667,2.99,12080.38,0
2011-06-22,12109.67,142.22,3.01,12190.01,0
2011-06-23,12050,142.233333333333,2.93,12109.67,0
2011-06-24,11934.58,142.246666666667,2.88,12050,0
2011-06-27,12043.56,142.286666666667,2.95,11934.58,0
2011-06-28,12188.69,142.3,3.05,12043.56,0
2011-06-29,12261.42,142.313333333333,3.14,12188.69,0
2011-06-30,12414.34,142.326666666667,3.18,12261.42,0
2011-07-01,12582.77,142.34,3.22,12414.34,0
2011-07-05,12569.87,142.267741935484,3.16,12582.77,0
2011-07-06,12626.02,142.249677419355,3.12,12569.87,0
2011-07-07,12719.49,142.231612903226,3.17,12626.02,0
2011-07-08,12657.2,142.213548387097,3.03,12719.49,0
2011-07-11,12505.76,142.15935483871,2.94,12657.2,0
2011-07-12,12446.88,142.141290322581,2.92,12505.76,0
2011-07-13,12491.61,142.123225806452,2.92,12446.88,0
2011-07-14,12437.12,142.105161290323,2.98,12491.61,0
2011-07-15,12479.73,142.087096774194,2.94,12437.12,0
2011-07-18,12385.16,142.032903225806,2.94,12479.73,0
2011-07-19,12587.42,142.014838709677,2.91,12385.16,0
2011-07-20,12571.91,141.996774193548,2.96,12587.42,0
2011-07-21,12724.41,141.978709677419,3.03,12571.91,0
2011-07-22,12681.16,141.96064516129,2.99,12724.41,0
2011-07-25,12592.8,141.906451612903,3.03,12681.16,0
2011-07-26,12501.3,141.888387096774,2.99,12592.8,0
2011-07-27,12302.55,141.870322580645,3.01,12501.3,0
2011-07-28,12240.11,141.852258064516,2.98,12302.55,0
2011-07-29,12143.24,141.834193548387,2.82,12240.11,0
2011-08-01,12132.49,141.78,2.77,12143.24,0
2011-08-02,11866.62,141.728064516129,2.66,12132.49,0
2011-08-03,11896.44,141.676129032258,2.64,11866.62,0
2011-08-04,11383.68,141.624193548387,2.47,11896.44,0
2011-08-05,11444.61,141.572258064516,2.58,11383.68,0
2011-08-08,10809.85,141.416451612903,2.4,11444.61,0
2011-08-09,11239.77,141.364516129032,2.2,10809.85,0
2011-08-10,10719.94,141.312580645161,2.17,11239.77,0
2011-08-11,11143.31,141.26064516129,2.34,10719.94,0
2011-08-12,11269.02,141.208709677419,2.24,11143.31,0
2011-08-15,11482.9,141.052903225806,2.29,11269.02,0
2011-08-16,11405.93,141.000967741935,2.23,11482.9,0
2011-08-17,11410.21,140.949032258065,2.17,11405.93,0
2011-08-18,10990.58,140.897096774194,2.08,11410.21,0
2011-08-19,10817.65,140.845161290323,2.07,10990.58,0
2011-08-22,10854.65,140.68935483871,2.1,10817.65,0
2011-08-23,11176.76,140.637419354839,2.15,10854.65,0
2011-08-24,11320.71,140.585483870968,2.29,11176.76,0
2011-08-25,11149.82,140.533548387097,2.23,11320.71,0
2011-08-26,11284.54,140.481612903226,2.19,11149.82,0
2011-08-29,11539.25,140.325806451613,2.28,11284.54,0
2011-08-30,11559.95,140.273870967742,2.19,11539.25,0
2011-08-31,11613.53,140.221935483871,2.23,11559.95,0
2011-09-01,11493.57,140.17,2.15,11613.53,0
2011-09-02,11240.26,140.111333333333,2.02,11493.57,0
2011-09-06,11139.3,139.876666666667,1.98,11240.26,0
2011-09-07,11414.86,139.818,2.05,11139.3,0
2011-09-08,11295.81,139.759333333333,2,11414.86,0
2011-09-09,10992.13,139.700666666667,1.93,11295.81,0
2011-09-12,11061.12,139.524666666667,1.94,10992.13,0
2011-09-13,11105.85,139.466,2,11061.12,0
2011-09-14,11246.73,139.407333333333,2.03,11105.85,0
2011-09-15,11433.18,139.348666666667,2.09,11246.73,0
2011-09-16,11509.09,139.29,2.08,11433.18,0
2011-09-19,11401.01,139.114,1.97,11509.09,0
2011-09-20,11408.66,139.055333333333,1.95,11401.01,0
2011-09-21,11124.84,138.996666666667,1.88,11408.66,0
2011-09-22,10733.83,138.938,1.72,11124.84,0
2011-09-23,10771.48,138.879333333333,1.84,10733.83,0
2011-09-28,11010.9,138.586,2.03,10771.48,0
2011-09-29,11153.98,138.527333333333,1.99,11010.9,0
2011-09-30,10913.38,138.468666666667,1.92,11153.98,0
2011-10-03,10655.3,138.297741935484,1.8,10913.38,0
2011-10-04,10808.71,138.241612903226,1.81,10655.3,0
2011-10-05,10939.95,138.185483870968,1.92,10808.71,0
2011-10-06,11123.33,138.12935483871,2.01,10939.95,0
2011-10-07,11103.12,138.073225806452,2.1,11123.33,0
2011-10-10,11433.18,137.904838709677,2.14,11103.12,0
2011-10-11,11416.3,137.848709677419,2.18,11433.18,0
2011-10-12,11518.85,137.792580645161,2.24,11416.3,0
2011-10-13,11478.13,137.736451612903,2.19,11518.85,0
2011-10-14,11644.49,137.680322580645,2.26,11478.13,0
2011-10-17,11397,137.511935483871,2.18,11644.49,0
2011-10-18,11577.05,137.455806451613,2.19,11397,0
2011-10-19,11504.62,137.399677419355,2.18,11577.05,0
2011-10-20,11541.78,137.343548387097,2.2,11504.62,0
2011-10-21,11808.79,137.287419354839,2.23,11541.78,0
2011-10-24,11913.62,137.119032258064,2.25,11808.79,0
2011-10-25,11706.62,137.062903225806,2.14,11913.62,0
2011-10-26,11869.04,137.006774193548,2.23,11706.62,0
2011-10-27,12208.55,136.95064516129,2.42,11869.04,0
2011-10-31,11955.01,136.726129032258,2.17,12208.55,0
2011-11-01,11657.96,136.67,2.01,11955.01,0
2011-11-02,11836.04,136.62,2.03,11657.96,0
2011-11-03,12044.47,136.57,2.09,11836.04,0
2011-11-04,11983.24,136.52,2.06,12044.47,0
2011-11-07,12068.39,136.37,2.04,11983.24,0
2011-11-08,12170.18,136.32,2.1,12068.39,0
2011-11-09,11780.94,136.27,2,12170.18,0
2011-11-10,11893.79,136.22,2.04,11780.94,0
2011-11-11,12153.68,136.17,2.04,11893.79,0
2011-11-14,12078.98,136.02,2.04,12153.68,0
2011-11-15,12096.16,135.97,2.06,12078.98,0
2011-11-16,11905.59,135.92,2.01,12096.16,0
2011-11-17,11770.73,135.87,1.96,11905.59,0
2011-11-18,11796.16,135.82,2.01,11770.73,0
2011-11-21,11547.31,135.67,1.97,11796.16,0
2011-11-22,11493.72,135.62,1.94,11547.31,0
2011-11-23,11257.55,135.57,1.89,11493.72,0
2011-11-25,11231.78,135.47,1.97,11257.55,0
2011-11-28,11523.01,135.32,1.97,11231.78,0
2011-11-29,11555.63,135.27,2,11523.01,0
2011-11-30,12045.68,135.22,2.08,11555.63,0
2011-12-01,12020.03,135.17,2.11,12045.68,0
2011-12-02,12019.42,135.138064516129,2.05,12020.03,0
2011-12-05,12097.83,135.042258064516,2.04,12019.42,0
2011-12-06,12150.13,135.010322580645,2.08,12097.83,0
2011-12-07,12196.37,134.978387096774,2.02,12150.13,0
2011-12-08,11997.7,134.946451612903,1.99,12196.37,0
2011-12-09,12184.26,134.914516129032,2.07,11997.7,0
2011-12-12,12021.39,134.818709677419,2.03,12184.26,0
2011-12-13,11954.94,134.786774193548,1.96,12021.39,0
2011-12-14,11823.48,134.754838709677,1.92,11954.94,0
2011-12-15,11868.81,134.722903225806,1.92,11823.48,0
2011-12-16,11866.39,134.690967741935,1.86,11868.81,0
2011-12-19,11766.26,134.595161290323,1.82,11866.39,0
2011-12-20,12103.58,134.563225806452,1.94,11766.26,0
2011-12-21,12107.74,134.531290322581,1.98,12103.58,0
2011-12-22,12169.65,134.49935483871,1.97,12107.74,0
2011-12-23,12294,134.467419354839,2.03,12169.65,0
2011-12-27,12291.35,134.339677419355,2.02,12294,0
2011-12-28,12151.41,134.307741935484,1.93,12291.35,0
2011-12-29,12287.04,134.275806451613,1.91,12151.41,0
2011-12-30,12217.56,134.243870967742,1.89,12287.04,0
2012-01-03,12397.38,134.170322580645,1.97,12217.56,0
2012-01-04,12418.42,134.165483870968,2,12397.38,0
2012-01-05,12415.7,134.16064516129,2.02,12418.42,0
2012-01-06,12359.92,134.155806451613,1.98,12415.7,0
2012-01-09,12392.69,134.141290322581,1.98,12359.92,0
2012-01-10,12462.47,134.136451612903,2,12392.69,0
2012-01-11,12449.45,134.131612903226,1.93,12462.47,0
2012-01-12,12471.02,134.126774193548,1.94,12449.45,0
2012-01-13,12422.06,134.121935483871,1.89,12471.02,0
2012-01-17,12482.07,134.102580645161,1.87,12422.06,0
2012-01-18,12578.95,134.097741935484,1.92,12482.07,0
2012-01-19,12623.98,134.092903225806,2.01,12578.95,0
2012-01-20,12720.48,134.088064516129,2.05,12623.98,0
2012-01-23,12708.82,134.073548387097,2.09,12720.48,0
2012-01-24,12675.75,134.068709677419,2.08,12708.82,0
2012-01-25,12756.96,134.063870967742,2.01,12675.75,0
2012-01-26,12734.63,134.059032258065,1.96,12756.96,0
2012-01-27,12660.46,134.054193548387,1.93,12734.63,0
2012-01-30,12653.72,134.039677419355,1.87,12660.46,0
2012-01-31,12632.91,134.034838709677,1.83,12653.72,0
2012-02-01,12716.46,134.03,1.87,12632.91,0
2012-02-02,12705.41,134.094827586207,1.86,12716.46,0
2012-02-03,12862.23,134.159655172414,1.97,12705.41,0
2012-02-06,12845.13,134.354137931034,1.93,12862.23,0
2012-02-07,12878.2,134.418965517241,2,12845.13,0
2012-02-08,12883.95,134.483793103448,2.01,12878.2,0
2012-02-09,12890.46,134.548620689655,2.04,12883.95,0
2012-02-10,12801.23,134.613448275862,1.96,12890.46,0
2012-02-13,12874.04,134.807931034483,1.99,12801.23,0
2012-02-14,12878.28,134.87275862069,1.92,12874.04,0
2012-02-15,12780.95,134.937586206897,1.93,12878.28,0
2012-02-16,12904.08,135.002413793103,1.99,12780.95,0
2012-02-17,12949.87,135.06724137931,2.01,12904.08,0
2012-02-21,12965.69,135.326551724138,2.05,12949.87,0
2012-02-22,12938.67,135.391379310345,2.01,12965.69,0
2012-02-23,12984.69,135.456206896552,1.99,12938.67,0
2012-02-24,12982.95,135.521034482759,1.98,12984.69,0
2012-02-27,12981.51,135.715517241379,1.92,12982.95,0
2012-02-28,13005.12,135.780344827586,1.94,12981.51,0
2012-02-29,12952.07,135.845172413793,1.98,13005.12,0
2012-03-01,12980.3,135.91,2.03,12952.07,0
2012-03-02,12977.57,135.994516129032,1.99,12980.3,0
2012-03-05,12962.81,136.248064516129,2,12977.57,0
2012-03-06,12759.15,136.332580645161,1.96,12962.81,0
2012-03-07,12837.33,136.417096774194,1.98,12759.15,0
2012-03-08,12907.94,136.501612903226,2.03,12837.33,0
2012-03-09,12922.02,136.586129032258,2.04,12907.94,0
2012-03-12,12959.71,136.839677419355,2.04,12922.02,0
2012-03-13,13177.68,136.924193548387,2.14,12959.71,0
2012-03-14,13194.1,137.008709677419,2.29,13177.68,0
2012-03-15,13252.76,137.093225806452,2.29,13194.1,0
2012-03-16,13232.62,137.177741935484,2.31,13252.76,0
2012-03-19,13239.13,137.431290322581,2.39,13232.62,0
2012-03-20,13170.19,137.515806451613,2.38,13239.13,0
2012-03-21,13124.62,137.600322580645,2.31,13170.19,0
2012-03-22,13046.14,137.684838709677,2.29,13124.62,0
2012-03-23,13080.73,137.76935483871,2.25,13046.14,0
2012-03-26,13241.63,138.022903225806,2.26,13080.73,0
2012-03-27,13197.73,138.107419354839,2.2,13241.63,0
2012-03-28,13126.21,138.191935483871,2.21,13197.73,0
2012-03-29,13145.82,138.276451612903,2.18,13126.21,0
2012-03-30,13212.04,138.360967741935,2.23,13145.82,0
2012-04-02,13264.49,138.616,2.22,13212.04,0
2012-04-03,13199.55,138.702,2.3,13264.49,0
2012-04-04,13074.75,138.788,2.25,13199.55,0
2012-04-05,13060.14,138.874,2.19,13074.75,0
2012-04-09,12929.59,139.218,2.06,13060.14,0
2012-04-10,12715.93,139.304,2.01,12929.59,0
2012-04-11,12805.39,139.39,2.05,12715.93,0
2012-04-12,12986.58,139.476,2.08,12805.39,0
2012-04-13,12849.59,139.562,2.02,12986.58,0
2012-04-16,12921.41,139.82,2,12849.59,0
2012-04-17,13115.54,139.906,2.03,12921.41,0
2012-04-18,13032.75,139.992,2,13115.54,0
2012-04-19,12964.1,140.078,1.98,13032.75,0
2012-04-20,13029.26,140.164,1.99,12964.1,0
2012-04-23,12927.17,140.422,1.96,13029.26,0
2012-04-24,13001.56,140.508,2,12927.17,0
2012-04-25,13090.72,140.594,2.01,13001.56,0
2012-04-26,13204.62,140.68,1.98,13090.72,0
2012-04-27,13228.31,140.766,1.96,13204.62,0
2012-04-30,13213.63,141.024,1.95,13228.31,0
2012-05-01,13279.32,141.11,1.98,13213.63,0
2012-05-02,13268.57,141.178064516129,1.96,13279.32,0
2012-05-03,13206.59,141.246129032258,1.96,13268.57,0
2012-05-04,13038.27,141.314193548387,1.91,13206.59,0
2012-05-07,13008.53,141.518387096774,1.92,13038.27,0
2012-05-08,12932.09,141.586451612903,1.88,13008.53,0
2012-05-09,12835.06,141.654516129032,1.87,12932.09,0
2012-05-10,12855.04,141.722580645161,1.89,12835.06,0
2012-05-11,12820.6,141.79064516129,1.84,12855.04,0
2012-05-14,12695.35,141.994838709677,1.78,12820.6,0
2012-05-15,12632,142.062903225806,1.76,12695.35,0
2012-05-16,12598.55,142.130967741935,1.76,12632,0
2012-05-17,12442.49,142.199032258065,1.7,12598.55,0
2012-05-18,12369.38,142.267096774194,1.71,12442.49,0
2012-05-21,12504.48,142.471290322581,1.75,12369.38,0
2012-05-22,12502.81,142.53935483871,1.79,12504.48,0
2012-05-23,12496.15,142.607419354839,1.73,12502.81,0
2012-05-24,12529.75,142.675483870968,1.77,12496.15,0
2012-05-25,12454.83,142.743548387097,1.75,12529.75,0
2012-05-29,12580.69,143.015806451613,1.74,12454.83,0
2012-05-30,12419.86,143.083870967742,1.63,12580.69,0
2012-05-31,12393.45,143.151935483871,1.59,12419.86,0
2012-06-01,12118.57,143.22,1.47,12393.45,0
2012-06-04,12101.46,143.331,1.53,12118.57,0
2012-06-05,12127.95,143.368,1.57,12101.46,0
2012-06-06,12414.79,143.405,1.66,12127.95,0
2012-06-07,12460.96,143.442,1.66,12414.79,0
2012-06-08,12554.2,143.479,1.65,12460.96,0
2012-06-11,12411.23,143.59,1.6,12554.2,0
2012-06-12,12573.8,143.627,1.67,12411.23,0
2012-06-13,12496.38,143.664,1.61,12573.8,0
2012-06-14,12651.91,143.701,1.64,12496.38,0
2012-06-15,12767.17,143.738,1.6,12651.91,0
2012-06-18,12741.82,143.849,1.59,12767.17,0
2012-06-19,12837.33,143.886,1.64,12741.82,0
2012-06-20,12824.39,143.923,1.65,12837.33,0
2012-06-21,12573.57,143.96,1.63,12824.39,0
2012-06-22,12640.78,143.997,1.69,12573.57,0
2012-06-25,12502.66,144.108,1.63,12640.78,0
2012-06-26,12534.67,144.145,1.66,12502.66,0
2012-06-27,12627.01,144.182,1.65,12534.67,0
2012-06-28,12602.26,144.219,1.6,12627.01,0
2012-06-29,12880.09,144.256,1.67,12602.26,0
2012-07-02,12871.39,144.343548387097,1.61,12880.09,0
2012-07-03,12943.66,144.357096774194,1.65,12871.39,0
2012-07-05,12896.67,144.384193548387,1.62,12943.66,0
2012-07-06,12772.47,144.397741935484,1.57,12896.67,0
2012-07-09,12736.29,144.438387096774,1.53,12772.47,0
2012-07-10,12653.12,144.451935483871,1.53,12736.29,0
2012-07-11,12604.53,144.465483870968,1.54,12653.12,0
2012-07-12,12573.27,144.479032258065,1.5,12604.53,0
2012-07-13,12777.09,144.492580645161,1.52,12573.27,0
2012-07-16,12727.21,144.533225806452,1.5,12777.09,0
2012-07-17,12805.54,144.546774193548,1.53,12727.21,0
2012-07-18,12908.7,144.560322580645,1.52,12805.54,0
2012-07-19,12943.36,144.573870967742,1.54,12908.7,0
2012-07-20,12822.57,144.587419354839,1.49,12943.36,0
2012-07-23,12721.46,144.628064516129,1.47,12822.57,0
2012-07-24,12617.32,144.641612903226,1.44,12721.46,0
2012-07-25,12676.05,144.655161290323,1.43,12617.32,0
2012-07-26,12887.93,144.668709677419,1.45,12676.05,0
2012-07-27,13075.66,144.682258064516,1.58,12887.93,0
2012-07-30,13073.01,144.722903225806,1.53,13075.66,0
2012-07-31,13008.68,144.736451612903,1.51,13073.01,0
2012-08-01,12976.13,144.75,1.56,13008.68,0
2012-08-02,12878.88,144.739032258065,1.51,12976.13,0
2012-08-03,13096.17,144.728064516129,1.6,12878.88,0
2012-08-06,13117.51,144.695161290323,1.59,13096.17,0
2012-08-07,13168.6,144.684193548387,1.66,13117.51,0
2012-08-08,13175.64,144.673225806452,1.68,13168.6,0
2012-08-09,13165.19,144.662258064516,1.69,13175.64,0
2012-08-10,13207.95,144.651290322581,1.65,13165.19,0
2012-08-13,13169.43,144.618387096774,1.65,13207.95,0
2012-08-14,13172.14,144.607419354839,1.73,13169.43,0
2012-08-15,13164.78,144.596451612903,1.8,13172.14,0
2012-08-16,13250.11,144.585483870968,1.83,13164.78,0
2012-08-17,13275.2,144.574516129032,1.81,13250.11,0
2012-08-20,13271.64,144.541612903226,1.82,13275.2,0
2012-08-21,13203.58,144.53064516129,1.8,13271.64,0
2012-08-22,13172.76,144.519677419355,1.71,13203.58,0
2012-08-23,13057.46,144.508709677419,1.68,13172.76,0
2012-08-24,13157.97,144.497741935484,1.68,13057.46,0
2012-08-27,13124.67,144.464838709677,1.65,13157.97,0
2012-08-28,13102.99,144.453870967742,1.64,13124.67,0
2012-08-29,13107.48,144.442903225806,1.66,13102.99,0
2012-08-30,13000.71,144.431935483871,1.63,13107.48,0
2012-08-31,13090.84,144.420967741935,1.57,13000.71,0
2012-09-04,13035.94,144.372,1.59,13090.84,0
2012-09-05,13047.48,144.359333333333,1.6,13035.94,0
2012-09-06,13292,144.346666666667,1.68,13047.48,0
2012-09-07,13306.64,144.334,1.67,13292,0
2012-09-10,13254.29,144.296,1.68,13306.64,0
2012-09-11,13323.36,144.283333333333,1.7,13254.29,0
2012-09-12,13333.35,144.270666666667,1.77,13323.36,0
2012-09-13,13539.86,144.258,1.75,13333.35,0
2012-09-14,13593.37,144.245333333333,1.88,13539.86,0
2012-09-17,13553.1,144.207333333333,1.85,13593.37,0
2012-09-18,13564.64,144.194666666667,1.82,13553.1,0
2012-09-19,13577.96,144.182,1.79,13564.64,0
2012-09-20,13596.93,144.169333333333,1.8,13577.96,0
2012-09-21,13579.47,144.156666666667,1.77,13596.93,0
2012-09-24,13558.92,144.118666666667,1.74,13579.47,0
2012-09-25,13457.55,144.106,1.7,13558.92,0
2012-09-26,13413.51,144.093333333333,1.64,13457.55,0
2012-09-27,13485.97,144.080666666667,1.66,13413.51,0
2012-09-28,13437.13,144.068,1.65,13485.97,0
2012-10-01,13515.11,144.03,1.64,13437.13,0
2012-10-02,13482.36,144.03,1.64,13515.11,0
2012-10-03,13494.61,144.03,1.64,13482.36,0
2012-10-04,13575.36,144.03,1.7,13494.61,0
2012-10-05,13610.15,144.03,1.75,13575.36,0
2012-10-08,13583.65,144.03,1.745,13610.15,0
2012-10-09,13473.53,144.03,1.74,13583.65,0
2012-10-10,13344.97,144.03,1.72,13473.53,0
2012-10-11,13326.39,144.03,1.7,13344.97,0
2012-10-12,13328.85,144.03,1.69,13326.39,0
2012-10-15,13424.23,144.03,1.7,13328.85,0
2012-10-16,13551.78,144.03,1.75,13424.23,0
2012-10-17,13557,144.03,1.83,13551.78,0
2012-10-18,13548.94,144.03,1.86,13557,0
2012-10-19,13343.51,144.03,1.79,13548.94,0
2012-10-22,13345.89,144.03,1.83,13343.51,0
2012-10-23,13102.53,144.03,1.79,13345.89,0
2012-10-24,13077.34,144.03,1.8,13102.53,0
2012-10-25,13103.68,144.03,1.86,13077.34,0
2012-10-26,13107.21,144.03,1.78,13103.68,0
2012-11-01,13232.62,144.03,1.75,13107.21,0
2012-11-02,13093.16,144.027,1.75,13232.62,0
2012-11-05,13112.44,144.018,1.72,13093.16,0
2012-11-06,13245.68,144.015,1.78,13112.44,0
2012-11-07,12932.73,144.012,1.68,13245.68,0
2012-11-08,12811.32,144.009,1.62,12932.73,0
2012-11-09,12815.39,144.006,1.61,12811.32,0
2012-11-12,12815.08,143.997,1.6,12815.39,0
2012-11-13,12756.18,143.994,1.59,12815.08,0
2012-11-14,12570.95,143.991,1.59,12756.18,0
2012-11-15,12542.38,143.988,1.58,12570.95,0
2012-11-16,12588.31,143.985,1.58,12542.38,0
2012-11-19,12795.96,143.976,1.61,12588.31,0
2012-11-20,12788.51,143.973,1.66,12795.96,0
2012-11-21,12836.89,143.97,1.69,12788.51,0
2012-11-23,13009.68,143.964,1.7,12836.89,0
2012-11-26,12967.37,143.955,1.66,13009.68,0
2012-11-27,12878.13,143.952,1.64,12967.37,0
2012-11-28,12985.11,143.949,1.63,12878.13,0
2012-11-29,13021.82,143.946,1.62,12985.11,0
2012-11-30,13025.58,143.943,1.62,13021.82,0
2012-12-03,12965.6,143.968387096774,1.63,13025.58,0
2012-12-04,12951.78,143.982580645161,1.62,12965.6,0
2012-12-05,13034.49,143.996774193548,1.6,12951.78,0
2012-12-06,13074.04,144.010967741935,1.59,13034.49,0
2012-12-07,13155.13,144.025161290323,1.64,13074.04,0
2012-12-10,13169.88,144.067741935484,1.63,13155.13,0
2012-12-11,13248.44,144.081935483871,1.66,13169.88,0
2012-12-12,13245.45,144.096129032258,1.72,13248.44,0
2012-12-13,13170.72,144.110322580645,1.74,13245.45,0
2012-12-14,13135.01,144.124516129032,1.72,13170.72,0
2012-12-17,13235.39,144.167096774194,1.78,13135.01,0
2012-12-18,13350.96,144.181290322581,1.84,13235.39,0
2012-12-19,13251.97,144.195483870968,1.82,13350.96,0
2012-12-20,13311.72,144.209677419355,1.81,13251.97,0
2012-12-21,13190.84,144.223870967742,1.77,13311.72,0
2012-12-24,13139.08,144.266451612903,1.79,13190.84,0
2012-12-26,13114.59,144.294838709677,1.77,13139.08,0
2012-12-27,13096.31,144.309032258065,1.74,13114.59,0
2012-12-28,12938.11,144.323225806452,1.73,13096.31,0
2012-12-31,13104.14,144.365806451613,1.78,12938.11,0
2013-01-02,13412.55,144.407096774194,1.86,13104.14,0
2013-01-03,13391.36,144.434193548387,1.92,13412.55,0
2013-01-04,13435.21,144.461290322581,1.93,13391.36,0
2013-01-07,13384.29,144.542580645161,1.92,13435.21,0
2013-01-08,13328.85,144.569677419355,1.89,13384.29,0
2013-01-09,13390.51,144.596774193548,1.88,13328.85,0
2013-01-10,13471.22,144.623870967742,1.91,13390.51,0
2013-01-11,13488.43,144.650967741935,1.89,13471.22,0
2013-01-14,13507.32,144.732258064516,1.89,13488.43,0
2013-01-15,13534.89,144.75935483871,1.86,13507.32,0
2013-01-16,13511.23,144.786451612903,1.84,13534.89,0
2013-01-17,13596.02,144.813548387097,1.89,13511.23,0
2013-01-18,13649.7,144.84064516129,1.87,13596.02,0
2013-01-22,13712.21,144.949032258065,1.86,13649.7,0
2013-01-23,13779.33,144.976129032258,1.86,13712.21,0
2013-01-24,13825.33,145.003225806452,1.88,13779.33,0
2013-01-25,13895.98,145.030322580645,1.98,13825.33,0
2013-01-28,13881.93,145.111612903226,2,13895.98,0
2013-01-29,13954.42,145.138709677419,2.03,13881.93,0
2013-01-30,13910.42,145.165806451613,2.03,13954.42,0
2013-01-31,13860.58,145.192903225806,2.02,13910.42,0
2013-02-01,14009.79,145.22,2.04,13860.58,0
2013-02-04,13880.08,145.521071428571,2,14009.79,0
2013-02-05,13979.3,145.621428571429,2.04,13880.08,0
2013-02-06,13986.52,145.721785714286,2,13979.3,0
2013-02-07,13944.05,145.822142857143,1.99,13986.52,0
2013-02-08,13992.97,145.9225,1.99,13944.05,0
2013-02-11,13971.24,146.223571428571,1.99,13992.97,0
2013-02-12,14018.7,146.323928571429,2.02,13971.24,0
2013-02-13,13982.91,146.424285714286,2.05,14018.7,0
2013-02-14,13973.39,146.524642857143,2,13982.91,0
2013-02-15,13981.76,146.625,2.01,13973.39,0
2013-02-19,14035.67,147.026428571429,2.03,13981.76,0
2013-02-20,13927.54,147.126785714286,2.02,14035.67,0
2013-02-21,13880.62,147.227142857143,1.99,13927.54,0
2013-02-22,14000.57,147.3275,1.97,13880.62,0
2013-02-25,13784.17,147.628571428571,1.88,14000.57,0
2013-02-26,13900.13,147.728928571429,1.88,13784.17,0
2013-02-27,14075.37,147.829285714286,1.91,13900.13,0
2013-02-28,14054.49,147.929642857143,1.89,14075.37,0
2013-03-01,14089.66,148.03,1.86,14054.49,0
2013-03-04,14127.82,148.322258064516,1.88,14089.66,0
2013-03-05,14253.77,148.419677419355,1.9,14127.82,0
2013-03-06,14296.24,148.517096774194,1.95,14253.77,0
2013-03-07,14329.49,148.614516129032,2,14296.24,0
2013-03-08,14397.07,148.711935483871,2.06,14329.49,0
2013-03-11,14447.29,149.004193548387,2.07,14397.07,0
2013-03-12,14450.06,149.101612903226,2.03,14447.29,0
2013-03-13,14455.28,149.199032258065,2.04,14450.06,0
2013-03-14,14539.14,149.296451612903,2.04,14455.28,0
2013-03-15,14514.11,149.393870967742,2.01,14539.14,0
2013-03-18,14452.06,149.686129032258,1.96,14514.11,0
2013-03-19,14455.82,149.783548387097,1.92,14452.06,0
2013-03-20,14511.73,149.880967741935,1.96,14455.82,0
2013-03-21,14421.49,149.978387096774,1.95,14511.73,0
2013-03-22,14512.03,150.075806451613,1.93,14421.49,0
2013-03-25,14447.75,150.368064516129,1.93,14512.03,0
2013-03-26,14559.65,150.465483870968,1.92,14447.75,0
